,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13
50,,,,,,,,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,12.75,0.0,0.0,0.0,15.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.25,87.5,0.0,21.5,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,0.0,0.0,0.0,39.25,0.0,0.0,0.0,0.0,20.75,0.0,0.0,41.25,47.75,0.0,22.5,0.0,62.75,0.0,0.0,24.25,0.0,0.0,36.25,0.0,0.0,0.0,0.0,44.75,42.75,0.0,38.25,0.0,68.0,0.0,0.0,75.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,37.5,0.0,0.0,18.25,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,13.75,11.25,0.0,0.0,0.0,0.0,0.0,22.25,13.25,0.0,55.0,0.0,0.0,36.25,31.25,21.0,20.0,0.0,12.75,0.0,0.0,25.0,27.25,0.0,0.0,0.0,0.0,16.0,35.25,28.0,34.5,34.25,30.25,71.5,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,0.0,0.0,17.75,9.5,0.0,0.0,0.0,0.0,36.25,0.0,0.0,40.5,22.0,23.0,9.25,0.0,20.5,0.0,0.0,29.75,0.0,0.0,8.25,0.0,0.0,0.0,0.0,21.0,40.25,0.0,49.25,0.0,56.75,0.0,0.0,50.0,12.5,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,21.25,71.75,0.0,0.0,8.0,28.75,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,55.5,0.0,66.25,0.0,0.0,65.0,45.0,0.0,10.5,0.0,40.25,0.0,0.0,13.75,13.0,0.0,0.0,0.0,0.0,14.0,23.25,49.25,47.75,50.5,14.0,62.75,37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,25.5,19.75,0.0,30.25,0.0,0.0,57.0,18.75,12.25,63.75,0.0,66.0,0.0,0.0,21.75,15.0,0.0,0.0,0.0,0.0,0.0,34.75,27.0,38.75,73.5,21.75,49.25,42.5,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,22.75,8.5,0.0,46.75,0.0,0.0,29.0,0.0,9.75,21.75,0.0,10.75,0.0,0.0,11.75,27.25,0.0,0.0,0.0,0.0,0.0,49.5,32.0,74.0,67.25,57.25,26.25,32.25,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,0.0,17.5,18.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0,34.25,64.75,40.0,19.5,0.0,19.5,0.0,0.0,75.75,0.0,0.0,30.75,0.0,0.0,0.0,0.0,20.5,14.0,0.0,39.0,0.0,36.25,0.0,0.0,50.0,89.25,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,36.25,78.5,0.0,0.0,13.5,33.25,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,11.25,11.5,0.0,10.75,0.0,0.0,0.0,28.75,9.25,30.5,0.0,27.5,0.0,0.0,8.75,13.25,0.0,0.0,0.0,0.0,0.0,20.75,0.0,17.25,70.25,59.75,14.25,44.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,21.0,0.0,26.25,0.0,0.0,14.0,36.75,9.25,0.0,0.0,40.75,0.0,0.0,10.25,44.25,0.0,0.0,0.0,0.0,15.25,16.25,53.5,23.75,21.25,18.0,60.0,42.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,76.75,0.0,25.75,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,40.75,27.75,0.0,21.75,0.0,0.0,61.5,22.75,12.75,26.5,0.0,35.5,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,54.75,14.75,43.5,82.0,25.0,51.0,33.75,25.25,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,26.5,14.0,0.0,32.25,0.0,0.0,69.75,33.25,12.75,26.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,38.5,18.5,79.5,37.25,70.75,31.5,25.25,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,13.75,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,29.25,0.0,0.0,0.0,40.75,0.0,44.0,0.0,19.5,0.0,0.0,0.0,0.0,47.75,0.0,18.0,77.5,0.0,31.75,48.75,21.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,9.5,31.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,98.25,13.5,10.75,0.0,9.75,0.0,0.0,32.75,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,52.5,0.0,11.25,0.0,0.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,60.25,0.0,0.0,29.25,0.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,23.5,0.0,44.25,0.0,0.0,23.5,40.5,47.0,43.0,0.0,50.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,26.75,46.0,35.75,42.75,61.0,85.0,54.0,13.0,31.0,36.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,81.25,18.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.5,0.0,43.0,0.0,33.5,0.0,0.0,68.5,18.0,0.0,52.25,0.0,0.0,0.0,0.0,0.0,0.0,9.5,78.5,0.0,0.0,29.5,37.5,34.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.75,36.75,0.0,37.25,0.0,0.0,10.5,13.5,9.25,22.75,0.0,55.25,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,27.0,25.25,50.25,43.25,67.5,66.25,36.75,24.5,25.5,9.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,30.25,87.5,0.0,0.0,0.0,21.5,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,29.5,0.0,43.0,0.0,54.5,0.0,0.0,76.75,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,9.5,53.5,0.0,0.0,34.0,37.5,20.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,10.75,11.5,0.0,55.5,0.0,0.0,45.25,21.75,31.25,21.0,0.0,28.25,0.0,0.0,12.75,30.25,0.0,0.0,0.0,0.0,52.75,58.0,49.0,52.75,77.0,90.5,55.0,43.0,0.0,20.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,10.25,0.0,0.0,0.0,0.0,19.25,0.0,0.0,11.25,73.25,13.5,0.0,0.0,11.75,0.0,0.0,9.25,0.0,0.0,10.5,0.0,0.0,0.0,0.0,22.75,28.75,0.0,76.25,0.0,23.0,0.0,0.0,22.5,25.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,9.25,54.5,0.0,0.0,9.75,20.75,20.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,22.5,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,12.25,0.0,0.0,0.0,0.0,0.0,32.25,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,99.0,0.0,6.75,49.5,11.75,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,18.5,0.0,0.0,0.0,0.0,27.5,0.0,0.0,43.0,11.25,27.5,30.75,0.0,11.5,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,12.0,21.0,0.0,20.0,0.0,68.0,0.0,0.0,91.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,29.25,0.0,0.0,19.25,9.5,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,10.0,0.0,24.0,0.0,0.0,0.0,46.0,0.0,13.25,0.0,58.25,0.0,0.0,47.5,28.25,0.0,0.0,0.0,0.0,15.0,13.25,35.5,51.25,58.75,67.0,51.0,20.0,10.0,43.5,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,42.75,0.0,0.0,34.0,0.0,0.0,10.5,66.0,10.25,23.5,0.0,47.0,0.0,0.0,36.5,30.25,0.0,0.0,0.0,0.0,15.0,13.25,35.5,51.5,49.75,67.0,52.25,30.25,0.0,43.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,44.25,29.25,13.75,0.0,28.75,0.0,0.0,0.0,0.0,0.0,44.75,0.0,0.0,0.0,0.0,14.0,12.25,0.0,25.75,0.0,25.5,0.0,0.0,39.75,27.25,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,9.75,85.75,0.0,0.0,8.0,14.0,47.0,0.0,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,24.75,0.0,0.0,20.75,8.75,0.0,13.0,0.0,61.25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,42.5,62.25,0.0,56.5,69.0,18.25,51.5,21.25,13.0,36.75,0.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,41.25,27.25,25.5,0.0,0.0,0.0,0.0,22.25,0.0,0.0,33.5,0.0,0.0,0.0,0.0,23.5,8.75,0.0,51.5,0.0,42.25,0.0,0.0,42.0,37.25,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58.25,0.0,0.0,12.0,8.5,19.25,0.0,0.0,26.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,42.25,20.5,0.0,42.25,0.0,0.0,40.25,20.5,18.0,9.5,0.0,50.0,0.0,0.0,35.0,24.25,0.0,0.0,0.0,0.0,24.5,42.75,40.25,56.5,44.75,25.0,33.75,45.0,0.0,28.75,0.0,29.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.5,0.0,0.0,32.0,74.5,24.5,24.75,0.0,32.25,0.0,0.0,43.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,43.0,24.0,0.0,32.25,0.0,58.5,0.0,0.0,41.0,22.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,0.0,0.0,9.75,0.0,58.25,0.0,0.0,30.75,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,11.75,13.0,0.0,55.5,0.0,0.0,45.75,47.0,20.5,11.75,0.0,40.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,58.5,59.25,41.25,40.75,39.75,11.0,10.5,0.0,0.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,0.0,0.0,25.0,0.0,13.25,0.0,50.0,0.0,0.0,0.0,0.0,6.75,0.0,24.25,67.5,0.0,18.5,41.75,20.75,20.25,6.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.25,38.75,22.0,0.0,22.5,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,22.25,0.0,34.75,0.0,78.75,0.0,0.0,38.5,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,19.75,62.75,0.0,0.0,36.0,20.5,40.5,0.0,0.0,19.0,10.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,50.25,0.0,0.0,0.0,14.25,0.0,56.75,0.0,31.75,0.0,0.0,0.0,0.0,37.75,0.0,26.25,78.75,0.0,54.5,0.0,22.75,0.0,12.5,35.25,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,0.0,0.0,21.0,0.0,0.0,35.0,50.0,11.75,0.0,0.0,13.25,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,34.0,0.0,0.0,0.0,0.0,42.0,13.25,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,54.5,0.0,0.0,0.0,19.75,47.5,0.0,0.0,20.25,11.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,11.5,43.75,0.0,54.25,0.0,0.0,36.5,22.25,31.75,21.0,0.0,31.5,0.0,0.0,25.25,30.5,0.0,0.0,0.0,0.0,51.5,11.75,36.75,39.25,43.25,50.0,48.0,10.25,44.75,0.0,0.0,0.0,10.5,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,0.0,0.0,21.25,0.0,0.0,6.5,45.5,30.5,0.0,0.0,6.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,17.25,0.0,25.0,0.0,0.0,23.5,21.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,18.75,29.75,0.0,0.0,15.0,16.5,27.75,0.0,0.0,18.0,28.25,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,28.75,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,13.5,0.0,0.0,0.0,42.0,0.0,51.5,0.0,29.0,0.0,0.0,0.0,0.0,21.75,0.0,29.25,63.5,0.0,53.0,0.0,27.0,14.25,32.75,13.75,0.0,33.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,21.0,0.0,0.0,0.0,0.0,50.0,19.75,9.5,30.25,0.0,50.25,0.0,0.0,21.25,25.0,0.0,0.0,0.0,0.0,21.25,34.5,45.75,65.75,27.5,13.5,50.0,55.0,0.0,0.0,0.0,12.75,19.75,69.25,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,0.0,11.5,0.0,0.0,21.0,43.0,35.0,55.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,0.0,25.0,0.0,60.0,0.0,0.0,36.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,76.0,0.0,0.0,49.0,22.0,20.0,0.0,0.0,31.75,31.75,49.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,0.0,14.25,0.0,0.0,30.75,19.75,9.5,25.75,0.0,45.5,0.0,0.0,15.5,18.5,0.0,0.0,0.0,0.0,17.0,34.5,45.75,62.75,27.5,30.0,58.5,37.5,0.0,0.0,0.0,12.75,34.0,65.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,90.75,0.0,32.5,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,60.0,0.0,11.0,0.0,0.0,50.0,25.0,0.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.5,0.0,0.0,36.5,39.25,0.0,0.0,0.0,31.0,20.75,27.75,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,0.0,34.0,0.0,0.0,24.25,24.25,29.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,80.75,0.0,49.75,0.0,0.0,39.25,25.75,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,19.0,0.0,0.0,11.25,9.5,68.75,0.0,0.0,23.0,12.0,25.5,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,25.25,21.0,0.0,53.25,0.0,0.0,44.5,35.0,9.25,11.25,0.0,41.5,0.0,0.0,37.75,15.75,0.0,0.0,0.0,0.0,28.25,45.5,25.0,40.5,33.5,36.25,19.0,59.25,21.25,11.75,0.0,9.25,8.75,70.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,0.0,21.0,0.0,0.0,24.25,23.5,11.0,12.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,13.5,0.0,79.75,0.0,49.0,0.0,0.0,56.75,25.75,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,13.75,31.5,0.0,0.0,12.0,21.25,69.25,0.0,0.0,23.75,12.75,26.5,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,0.0,22.5,0.0,0.0,19.75,46.25,14.25,19.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,11.5,0.0,89.5,0.0,13.75,0.0,0.0,26.75,24.5,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,9.75,0.0,0.0,26.75,19.5,36.25,0.0,0.0,19.75,23.0,32.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,9.25,0.0,0.0,43.5,55.75,34.5,9.5,0.0,42.5,0.0,0.0,23.75,36.75,0.0,0.0,0.0,0.0,34.25,10.5,48.75,53.25,62.25,38.25,28.25,12.0,28.75,20.75,0.0,9.5,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.5,39.0,38.5,26.5,0.0,55.0,0.0,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,10.5,0.0,63.75,0.0,25.25,0.0,0.0,25.0,22.25,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,10.5,0.0,0.0,28.0,23.0,57.75,0.0,0.0,12.0,0.0,39.25,12.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.0,0.0,0.0,20.75,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,9.75,35.5,12.0,0.0,0.0,24.75,0.0,0.0,30.75,26.75,0.0,0.0,0.0,0.0,25.0,24.0,0.0,28.25,42.5,10.5,32.25,48.75,0.0,31.25,0.0,9.5,8.0,63.5,38.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,8.75,0.0,0.0,21.0,13.25,27.25,33.75,0.0,9.25,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.25,0.0,48.5,0.0,59.5,0.0,0.0,50.0,11.25,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,26.25,9.25,53.5,0.0,0.0,22.75,9.0,41.75,41.5,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
