,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27
40,,,,,,,23.5,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,47.75,43.0,0.0,0.0,0.0,0.0,0.0,59.25,22.0,10.0,22.0,0.0,48.75,34.25,38.75,77.25,0.0,48.0,13.25,0.0,0.0,0.0,25.25,0.0,0.0,40.75,47.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,42.75,20.75,0.0,45.5,19.75,0.0,0.0,32.5,31.0,0.0,9.5,59.5,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,26.0,0.0,37.0,9.75,0.0,66.75,29.0,33.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,0.0,0.0,24.0,47.75,0.0,8.5,9.25,53.75,41.75,0.0,20.75,0.0,17.5,0.0,0.0,0.0,0.0,29.5,0.0,44.0,25.0,51.75,26.75,9.0,20.75,26.5,0.0,9.75,0.0,0.0,64.0,0.0,0.0,22.75,0.0,39.25,41.0,25.75,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,18.5,19.5,0.0,9.5,9.75,0.0,0.0,31.0,0.0,0.0,28.75,62.75,11.5,9.75,0.0,10.0,0.0,0.0,0.0,56.5,0.0,24.0,0.0,48.5,48.0,0.0,64.5,9.25,42.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,24.0,61.25,0.0,8.5,9.25,53.25,41.75,0.0,9.0,0.0,28.75,0.0,0.0,0.0,0.0,29.5,0.0,43.75,25.0,37.25,26.75,9.0,35.0,26.5,0.0,9.75,0.0,0.0,48.75,0.0,0.0,22.75,0.0,27.75,53.25,11.25,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,21.75,0.0,7.5,7.75,0.0,34.0,28.5,49.25,0.0,0.0,0.0,0.0,11.25,47.5,21.5,11.75,11.0,0.0,26.25,32.5,14.75,60.0,0.0,35.75,21.5,0.0,0.0,60.0,20.5,0.0,9.75,34.5,21.0,17.0,20.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,39.5,37.0,0.0,10.25,29.25,53.25,53.0,0.0,18.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,23.5,28.0,13.75,14.5,39.5,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.25,0.0,86.75,35.0,72.25,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,20.5,0.0,0.0,17.5,0.0,0.0,29.5,39.5,0.0,0.0,0.0,0.0,0.0,85.75,34.0,8.25,21.0,0.0,25.5,26.25,53.5,29.5,0.0,14.0,28.0,0.0,0.0,0.0,26.25,0.0,0.0,11.5,27.75,0.0,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,44.5,23.75,0.0,22.75,12.0,0.0,0.0,53.5,30.5,0.0,0.0,32.5,25.0,35.0,0.0,11.75,0.0,0.0,0.0,13.0,0.0,14.75,0.0,38.0,59.25,0.0,48.75,31.5,14.75,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,7.0,0.0,18.5,39.25,33.0,0.0,0.0,0.0,0.0,10.0,57.75,0.0,11.5,19.0,0.0,0.0,0.0,34.75,34.75,0.0,60.25,22.25,0.0,0.0,15.25,12.0,0.0,0.0,54.75,17.5,0.0,0.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,8.0,35.5,0.0,6.5,14.75,21.5,16.5,0.0,9.5,0.0,9.5,0.0,0.0,0.0,0.0,19.0,0.0,19.25,18.75,21.5,0.0,9.0,11.25,0.0,0.0,12.25,0.0,0.0,31.0,0.0,0.0,8.0,0.0,100.0,29.75,36.75,39.25,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,9.25,28.75,11.25,0.0,0.0,0.0,0.0,11.0,83.75,11.75,0.0,12.25,0.0,12.75,23.0,54.25,49.25,0.0,37.5,27.0,0.0,0.0,52.75,27.25,0.0,0.0,20.25,40.0,0.0,0.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,64.5,61.5,0.0,14.25,40.0,0.0,0.0,34.25,20.75,0.0,0.0,44.5,25.0,21.25,0.0,24.75,0.0,0.0,0.0,22.5,0.0,48.25,0.0,49.0,68.5,0.0,51.0,33.0,44.75,0.0,11.75,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,21.25,9.75,10.5,0.0,0.0,0.0,0.0,20.25,68.25,11.0,0.0,11.0,0.0,26.25,21.25,45.25,64.5,0.0,52.5,26.75,0.0,0.0,13.25,0.0,0.0,0.0,44.0,30.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,0.0,0.0,0.0,14.75,0.0,0.0,9.0,0.0,12.25,62.0,33.25,0.0,0.0,0.0,0.0,12.0,62.75,0.0,34.5,37.0,0.0,15.25,33.25,46.25,60.25,0.0,25.75,27.25,0.0,0.0,0.0,0.0,0.0,0.0,17.5,35.0,0.0,0.0,8.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,0.0,0.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,25.0,33.0,0.0,10.0,0.0,0.0,0.0,44.5,24.25,0.0,23.25,24.5,26.75,25.5,0.0,45.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,80.5,57.25,0.0,85.5,41.75,62.75,0.0,12.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,9.5,0.0,0.0,0.0,0.0,0.0,22.5,68.5,0.0,14.25,25.75,0.0,0.0,10.75,57.0,65.0,0.0,64.5,29.0,0.0,0.0,16.75,18.25,0.0,0.0,33.75,26.5,0.0,0.0,0.0,0.0,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,21.25,71.75,59.25,0.0,0.0,0.0,0.0,27.0,42.0,12.25,0.0,27.75,0.0,17.25,13.5,79.25,59.5,0.0,15.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,25.75,44.75,0.0,0.0,10.75,0.0,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,20.5,0.0,0.0,23.0,29.0,0.0,0.0,41.75,9.5,0.0,10.5,64.0,13.25,0.0,0.0,24.25,0.0,0.0,0.0,10.75,0.0,12.25,0.0,75.0,52.5,0.0,71.25,8.75,11.5,0.0,17.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,28.5,65.0,38.5,0.0,0.0,0.0,0.0,13.25,29.75,40.5,19.75,20.25,0.0,38.75,25.0,37.25,39.0,0.0,63.0,28.0,0.0,0.0,30.25,12.0,0.0,0.0,18.0,42.0,0.0,0.0,16.25,0.0,55.0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,27.25,51.5,0.0,0.0,0.0,0.0,10.0,24.0,10.0,0.0,29.0,0.0,33.75,20.75,46.25,85.25,0.0,11.75,15.25,0.0,0.0,25.0,0.0,0.0,0.0,54.5,55.25,0.0,0.0,0.0,0.0,60.0,40.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,20.75,0.0,0.0,9.75,33.5,0.0,0.0,0.0,0.0,10.0,38.75,10.0,0.0,10.75,0.0,30.0,0.0,63.25,64.75,0.0,11.75,31.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,63.75,0.0,0.0,12.5,0.0,69.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,64.0,32.0,0.0,9.5,22.75,0.0,0.0,13.25,0.0,0.0,0.0,10.75,0.0,10.5,0.0,25.0,0.0,0.0,0.0,21.75,0.0,24.0,0.0,46.25,35.5,0.0,79.75,19.75,10.75,0.0,20.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,29.25,13.25,0.0,0.0,0.0,0.0,23.0,25.75,23.5,8.75,0.0,0.0,16.0,18.75,28.75,45.5,0.0,34.25,27.25,0.0,0.0,33.75,11.0,0.0,0.0,28.5,12.25,0.0,0.0,16.0,0.0,84.5,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,19.5,0.0,41.5,0.0,0.0,0.0,71.25,50.25,0.0,54.5,42.75,62.25,25.0,0.0,48.0,0.0,0.0,0.0,20.0,0.0,23.75,0.0,47.75,41.25,0.0,52.0,0.0,21.75,0.0,27.5,27.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,27.75,0.0,0.0,19.25,0.0,20.75,29.75,45.0,0.0,0.0,0.0,0.0,11.5,37.25,0.0,0.0,7.5,0.0,11.25,0.0,24.75,50.0,0.0,24.5,42.0,0.0,0.0,28.5,0.0,0.0,0.0,12.25,33.5,0.0,0.0,23.0,0.0,34.25,41.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,9.5,19.5,0.0,9.5,25.75,0.0,0.0,29.75,32.5,0.0,19.5,36.0,18.25,33.25,0.0,16.75,0.0,0.0,0.0,16.25,0.0,17.25,0.0,50.75,60.75,0.0,77.0,0.0,0.0,0.0,8.25,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,47.25,34.0,0.0,0.0,0.0,0.0,31.0,74.5,10.5,19.0,10.5,0.0,10.5,33.25,13.75,48.25,0.0,34.5,0.0,0.0,0.0,36.0,22.5,0.0,0.0,32.0,23.5,0.0,0.0,8.75,0.0,71.25,20.5,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,16.5,19.5,0.0,9.5,11.25,0.0,0.0,44.25,18.0,0.0,19.5,20.5,8.75,33.25,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,53.0,0.0,77.0,0.0,0.0,0.0,8.25,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,15.75,38.5,0.0,20.5,18.5,30.0,60.75,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.5,0.0,0.0,0.0,25.0,16.0,0.0,8.75,0.0,0.0,25.25,0.0,0.0,25.75,0.0,72.75,55.25,43.5,57.5,33.75,25.0,22.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,49.0,45.5,0.0,33.0,13.0,0.0,0.0,0.0,13.0,0.0,12.75,56.25,16.5,35.5,0.0,0.0,0.0,0.0,0.0,51.25,0.0,51.25,0.0,68.25,29.25,0.0,87.75,12.0,36.25,0.0,41.5,22.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,20.5,0.0,9.25,0.0,0.0,0.0,30.0,30.5,0.0,34.25,69.0,48.5,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,60.0,0.0,87.0,19.75,0.0,0.0,0.0,26.75,0.0,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25,25.75,0.0,0.0,0.0,0.0,0.0,68.0,20.75,27.5,11.5,0.0,7.25,11.75,56.5,71.75,0.0,31.25,29.5,0.0,0.0,0.0,33.25,0.0,0.0,55.0,52.0,0.0,0.0,0.0,0.0,34.5,59.5,23.5,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,65.5,25.75,0.0,0.0,0.0,0.0,0.0,66.0,19.0,12.25,24.5,0.0,7.25,11.75,54.75,86.5,0.0,29.25,29.5,0.0,0.0,15.0,33.25,0.0,0.0,41.25,48.5,0.0,0.0,10.5,0.0,43.25,70.5,23.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.0,9.25,0.0,0.0,0.0,30.0,30.5,0.0,14.0,48.0,24.25,23.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,25.0,0.0,41.75,59.0,0.0,87.25,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,13.25,12.0,0.0,37.5,0.0,0.0,0.0,36.5,0.0,0.0,13.25,16.0,11.25,28.5,0.0,13.75,0.0,0.0,0.0,13.0,0.0,14.25,0.0,35.75,0.0,0.0,35.25,3.25,0.0,0.0,18.5,13.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.75,0.0,10.5,58.0,24.75,0.0,0.0,0.0,0.0,9.75,37.5,21.75,14.25,0.0,0.0,10.75,0.0,35.5,20.25,0.0,57.0,32.75,0.0,0.0,18.0,0.0,0.0,0.0,12.5,44.25,0.0,0.0,11.25,0.0,61.0,36.0,10.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,0.0,19.25,0.0,0.0,20.5,52.25,33.75,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,17.5,0.0,0.0,10.5,15.25,15.0,28.5,38.0,10.25,0.0,10.75,0.0,0.0,10.5,0.0,0.0,24.75,0.0,56.5,30.75,60.75,46.0,44.5,23.0,25.0,24.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,16.75,23.0,0.0,12.25,29.5,0.0,37.25,25.75,42.5,0.0,0.0,0.0,0.0,27.75,29.75,14.25,28.5,19.0,0.0,20.0,19.5,60.75,70.75,0.0,31.0,8.75,0.0,0.0,42.75,9.25,0.0,15.25,35.0,33.5,13.75,15.75,39.0,0.0,25.75,50.75,23.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,57.0,13.75,0.0,0.0,47.5,0.0,0.0,35.0,14.75,0.0,0.0,30.0,0.0,28.5,0.0,23.75,0.0,0.0,0.0,17.25,0.0,37.25,0.0,38.5,36.5,0.0,61.5,0.0,0.0,0.0,0.0,24.25,0.0,0.0,31.75,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,9.0,28.75,0.0,0.0,18.75,6.75,9.25,31.5,31.75,0.0,0.0,0.0,0.0,11.75,14.0,11.25,12.5,13.25,0.0,22.0,9.0,10.0,61.5,0.0,27.25,39.0,0.0,0.0,33.5,30.75,0.0,0.0,47.75,25.0,0.0,0.0,29.0,6.75,52.5,53.25,20.25,19.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,42.75,20.75,0.0,19.75,10.5,0.0,0.0,10.75,33.0,0.0,0.0,16.0,49.5,0.0,0.0,16.75,0.0,0.0,0.0,24.25,0.0,36.0,0.0,41.75,42.25,0.0,29.0,10.0,16.0,0.0,33.5,0.0,0.0,0.0,50.0,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,10.0,0.0,25.75,8.75,31.0,0.0,0.0,0.0,0.0,20.5,0.0,24.0,13.0,8.25,0.0,15.5,0.0,43.5,40.25,0.0,51.5,21.5,0.0,0.0,15.75,15.0,0.0,0.0,30.0,34.0,0.0,0.0,21.5,0.0,26.5,80.5,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
